user_id,signup_date,acquisition_source,device_type,campaign_id,signup_method,gender,age_group,job_category,state,current_plan,plan_start_date,is_activated,activation_date,churn_date,cancel_reason,total_sessions,total_lessons_completed,last_active_date
U-10280,2025-03-17,google_ads,web,CMP-003,kakao,other,35-39,design,churned,,,True,2025-03-17,2025-03-25,trial_expired,3,0,2025-03-19
U-10281,2025-03-17,content_marketing,web,CMP-008,kakao,male,30-34,student,churned,,,True,2025-03-22,2025-03-25,payment_failed,5,1,2025-03-22
U-10282,2025-03-17,content_marketing,android,CMP-008,google,female,25-29,marketing,churned,,,True,2025-03-23,2025-03-25,trial_expired,6,1,2025-03-23
U-10283,2025-03-17,google_ads,web,CMP-003,google,female,25-29,office_admin,active,monthly_pro,2025-03-25,True,2025-03-17,,,14,4,2025-05-21
U-10284,2025-03-17,content_marketing,android,CMP-008,email,male,25-29,finance,churned,,,False,,2025-03-25,trial_expired,2,0,2025-03-22
U-10285,2025-03-17,referral,ios,CMP-009,kakao,male,30-34,sales,resurrected,monthly_basic,2025-04-22,True,2025-03-17,2025-03-25,trial_expired,29,10,2025-05-24
U-10286,2025-03-17,referral,ios,CMP-009,email,other,25-29,hr,free_active,,,True,2025-03-17,,,10,4,2025-05-10
U-10287,2025-03-17,google_ads,ios,CMP-003,kakao,male,20-24,sales,free_active,,,True,2025-03-20,,,15,3,2025-05-25
U-10288,2025-03-17,meta_ads,ios,CMP-006,google,female,25-29,finance,free_active,,,True,2025-03-17,,,6,2,2025-04-30
U-10289,2025-03-17,content_marketing,web,CMP-007,naver,female,30-34,marketing,churned,,,True,2025-03-17,2025-03-25,trial_expired,5,5,2025-03-23
U-10290,2025-03-17,meta_ads,android,CMP-004,naver,female,30-34,other,churned,,,False,,2025-03-25,trial_expired,4,0,2025-03-24
U-10291,2025-03-17,organic,ios,,google,female,25-29,marketing,churned,,,False,,2025-03-25,trial_expired,2,0,2025-03-22
U-10292,2025-03-17,google_ads,android,CMP-002,kakao,female,25-29,developer,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,0,2025-03-17
U-10293,2025-03-17,meta_ads,ios,CMP-005,kakao,female,40+,sales,resurrected,monthly_basic,2025-04-23,False,,2025-03-25,trial_expired,8,0,2025-05-23
U-10294,2025-03-17,organic,web,,google,male,20-24,finance,resurrected,monthly_basic,2025-04-29,False,,2025-03-25,trial_expired,7,3,2025-05-25
U-10295,2025-03-17,youtube,web,CMP-010,email,female,25-29,other,churned,,,True,2025-03-19,2025-03-25,trial_expired,2,1,2025-03-19
U-10296,2025-03-17,organic,web,,google,female,30-34,developer,active,annual_pro,2025-03-25,True,2025-03-17,,,24,6,2025-05-22
U-10297,2025-03-17,meta_ads,web,CMP-004,kakao,male,30-34,marketing,active,monthly_pro,2025-03-25,True,2025-03-19,,,2,0,2025-03-19
U-10298,2025-03-17,youtube,web,CMP-011,kakao,female,30-34,sales,free_active,,,True,2025-03-17,,,11,2,2025-05-20
U-10299,2025-03-17,organic,web,,naver,female,20-24,other,active,annual_basic,2025-03-25,True,2025-03-17,,,36,19,2025-05-25
U-10300,2025-03-17,google_ads,web,CMP-002,kakao,male,20-24,other,resurrected,monthly_basic,2025-05-14,True,2025-03-21,2025-03-25,trial_expired,9,0,2025-05-22
U-10301,2025-03-17,organic,web,,kakao,female,20-24,marketing,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,2,2025-03-19
U-10302,2025-03-17,content_marketing,ios,CMP-008,naver,female,30-34,marketing,active,annual_basic,2025-03-25,True,2025-03-17,,,26,3,2025-05-24
U-10303,2025-03-17,google_ads,ios,CMP-002,email,female,30-34,marketing,churned,,,False,,2025-03-25,trial_expired,3,1,2025-03-24
U-10304,2025-03-17,organic,android,,kakao,female,25-29,developer,churned,,,True,2025-03-18,2025-03-25,trial_expired,3,1,2025-03-20
U-10305,2025-03-17,meta_ads,android,CMP-004,naver,male,35-39,student,churned,,,False,,2025-03-25,trial_expired,3,0,2025-03-24
U-10306,2025-03-17,meta_ads,ios,CMP-006,kakao,male,30-34,hr,churned,,,False,,2025-03-25,trial_expired,6,0,2025-03-24
U-10307,2025-03-17,google_ads,ios,CMP-002,google,female,25-29,marketing,free_active,,,True,2025-03-17,,,3,2,2025-04-15
U-10308,2025-03-17,organic,ios,,email,male,25-29,finance,churned,,,True,2025-03-17,2025-03-25,trial_expired,3,2,2025-03-21
U-10309,2025-03-17,meta_ads,ios,CMP-006,kakao,male,20-24,design,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,0,2025-03-18
U-10310,2025-03-17,youtube,android,CMP-010,email,male,35-39,office_admin,churned,,,True,2025-03-20,2025-03-25,trial_expired,5,1,2025-03-23
U-10311,2025-03-17,youtube,ios,CMP-010,naver,male,35-39,finance,active,monthly_pro,2025-03-25,False,,,,28,11,2025-05-24
U-10312,2025-03-17,referral,web,CMP-009,email,female,35-39,sales,free_active,,,True,2025-03-18,,,9,7,2025-05-15
U-10313,2025-03-17,youtube,android,CMP-010,kakao,male,25-29,other,free_active,,,True,2025-03-18,,,4,1,2025-03-20
U-10314,2025-03-17,meta_ads,android,CMP-006,google,male,30-34,student,churned,,,True,2025-03-17,2025-03-25,trial_expired,3,1,2025-03-19
U-10315,2025-03-17,google_ads,android,CMP-001,kakao,female,25-29,other,churned,,,True,2025-03-20,2025-03-25,trial_expired,4,0,2025-03-22
U-10316,2025-03-17,meta_ads,web,CMP-005,google,female,30-34,office_admin,churned,,,False,,2025-03-25,trial_expired,2,0,2025-03-18
U-10317,2025-03-17,google_ads,android,CMP-003,email,female,40+,other,free_active,,,True,2025-03-20,,,11,1,2025-05-19
U-10318,2025-03-17,instagram_influencer,web,CMP-012,kakao,female,30-34,marketing,resurrected,monthly_basic,2025-05-05,True,2025-03-17,2025-03-25,trial_expired,9,1,2025-05-24
U-10319,2025-03-17,meta_ads,android,CMP-006,google,male,25-29,finance,churned,,,True,2025-03-18,2025-03-25,trial_expired,6,0,2025-03-21
U-10320,2025-03-17,meta_ads,ios,CMP-005,naver,female,40+,design,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,0,2025-03-17
U-10321,2025-03-17,organic,ios,,google,male,25-29,finance,free_active,,,True,2025-03-18,,,6,1,2025-05-19
U-10322,2025-03-17,organic,web,,kakao,other,30-34,office_admin,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,1,2025-03-17
U-10323,2025-03-17,google_ads,web,CMP-003,naver,female,20-24,marketing,churned,,,False,,2025-03-25,trial_expired,1,0,2025-03-17
U-10324,2025-03-17,youtube,android,CMP-010,kakao,male,20-24,marketing,churned,,,True,2025-03-17,2025-03-25,trial_expired,5,2,2025-03-22
U-10325,2025-03-17,meta_ads,web,CMP-006,kakao,male,40+,other,resurrected,monthly_pro,2025-05-09,True,2025-03-17,2025-04-24,other,13,3,2025-05-25
U-10326,2025-03-17,meta_ads,web,CMP-005,kakao,female,35-39,marketing,churned,,,True,2025-03-18,2025-03-25,trial_expired,4,0,2025-03-21
U-10327,2025-03-17,instagram_influencer,ios,CMP-012,kakao,female,25-29,marketing,active,annual_basic,2025-03-25,True,2025-03-20,,,20,0,2025-05-18
U-10328,2025-03-17,organic,android,,naver,female,40+,design,free_active,,,True,2025-03-17,,,10,5,2025-04-25
U-10329,2025-03-17,youtube,web,CMP-011,kakao,female,30-34,marketing,free_active,,,True,2025-03-17,,,11,6,2025-05-17
U-10330,2025-03-17,content_marketing,web,CMP-008,email,female,20-24,finance,churned,,,True,2025-03-18,2025-03-25,trial_expired,7,2,2025-03-24
U-10331,2025-03-17,google_ads,ios,CMP-002,google,female,25-29,marketing,churned,,,True,2025-03-18,2025-03-25,trial_expired,6,0,2025-03-23
U-10332,2025-03-17,referral,web,CMP-009,google,male,30-34,office_admin,active,annual_pro,2025-03-25,True,2025-03-18,,,48,21,2025-05-25
U-10333,2025-03-17,google_ads,web,CMP-001,kakao,other,30-34,office_admin,churned,,,True,2025-03-17,2025-03-25,trial_expired,4,1,2025-03-24
U-10334,2025-03-17,content_marketing,ios,CMP-007,kakao,female,35-39,developer,churned,,,False,,2025-03-25,trial_expired,1,0,2025-03-17
U-10335,2025-03-17,meta_ads,ios,CMP-004,naver,male,40+,sales,resurrected,monthly_basic,2025-04-22,False,,2025-03-25,trial_expired,7,0,2025-05-24
U-10336,2025-03-17,organic,android,,naver,female,30-34,marketing,free_active,,,False,,,,8,3,2025-05-14
U-10337,2025-03-17,meta_ads,web,CMP-006,naver,male,25-29,sales,churned,,,True,2025-03-17,2025-03-25,trial_expired,5,1,2025-03-20
U-10338,2025-03-17,instagram_influencer,android,CMP-012,kakao,male,35-39,student,churned,,,True,2025-03-17,2025-03-25,trial_expired,4,1,2025-03-24
U-10339,2025-03-17,content_marketing,android,CMP-008,kakao,male,35-39,finance,free_active,,,True,2025-03-18,,,18,6,2025-04-25
U-10340,2025-03-17,referral,web,CMP-009,google,male,40+,office_admin,free_active,,,True,2025-03-17,,,14,6,2025-05-08
U-10341,2025-03-17,instagram_influencer,ios,CMP-012,kakao,male,35-39,design,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,0,2025-03-18
U-10342,2025-03-17,referral,web,CMP-009,email,female,30-34,other,free_active,,,True,2025-03-17,,,9,4,2025-05-03
U-10343,2025-03-17,organic,ios,,kakao,female,25-29,student,churned,,,True,2025-03-17,2025-03-25,trial_expired,2,1,2025-03-21
U-10344,2025-03-17,organic,ios,,kakao,female,30-34,office_admin,free_active,,,True,2025-03-18,,,10,0,2025-05-24
U-10345,2025-03-17,google_ads,android,CMP-001,email,male,25-29,marketing,churned,,,False,,2025-03-25,trial_expired,3,0,2025-03-21
U-10346,2025-03-17,youtube,ios,CMP-010,kakao,female,20-24,marketing,resurrected,monthly_basic,2025-04-20,True,2025-03-17,2025-03-25,trial_expired,16,6,2025-05-24
U-10347,2025-03-17,referral,android,CMP-009,naver,female,30-34,other,active,monthly_pro,2025-03-25,True,2025-03-19,,,28,5,2025-05-24
U-10348,2025-03-17,content_marketing,ios,CMP-007,email,male,35-39,hr,free_active,,,True,2025-03-17,,,10,0,2025-04-14
U-10349,2025-03-17,organic,web,,naver,male,25-29,student,resurrected,monthly_basic,2025-04-17,True,2025-03-17,2025-03-25,trial_expired,17,8,2025-05-23
U-10350,2025-03-17,youtube,android,CMP-011,google,female,25-29,design,churned,,,True,2025-03-17,2025-03-25,payment_failed,7,2,2025-03-23
U-10351,2025-03-17,referral,ios,CMP-009,kakao,female,40+,student,free_active,,,True,2025-03-18,,,8,3,2025-04-09
U-10352,2025-03-17,content_marketing,web,CMP-008,kakao,female,30-34,marketing,active,monthly_basic,2025-03-25,True,2025-03-18,,,29,10,2025-05-20
U-10353,2025-03-17,meta_ads,web,CMP-004,naver,female,25-29,student,churned,,,True,2025-03-20,2025-03-25,trial_expired,5,0,2025-03-20
U-10354,2025-03-17,meta_ads,web,CMP-005,email,male,35-39,sales,churned,,,True,2025-03-22,2025-03-25,trial_expired,4,1,2025-03-24
U-10355,2025-03-17,referral,ios,CMP-009,google,female,20-24,design,active,monthly_pro,2025-03-25,True,2025-03-17,,,53,24,2025-05-25
U-10356,2025-03-17,google_ads,web,CMP-001,google,male,30-34,sales,churned,,,False,,2025-03-25,trial_expired,3,0,2025-03-22
U-10357,2025-03-18,google_ads,android,CMP-002,kakao,female,30-34,other,churned,,,True,2025-03-18,2025-03-26,trial_expired,10,3,2025-03-25
U-10358,2025-03-18,google_ads,web,CMP-002,naver,female,40+,design,active,monthly_basic,2025-03-26,True,2025-03-18,,,22,10,2025-05-20
U-10359,2025-03-18,content_marketing,android,CMP-007,email,female,25-29,marketing,churned,,,False,,2025-03-26,trial_expired,5,0,2025-03-22
U-10360,2025-03-18,content_marketing,web,CMP-008,google,male,25-29,marketing,free_active,,,True,2025-03-18,,,10,3,2025-05-20
U-10361,2025-03-18,meta_ads,android,CMP-005,kakao,female,35-39,student,resurrected,monthly_basic,2025-04-23,True,2025-03-18,2025-03-26,trial_expired,6,0,2025-05-23
U-10362,2025-03-18,referral,web,CMP-009,naver,female,30-34,marketing,active,annual_basic,2025-03-26,True,2025-03-18,,,38,20,2025-05-24
U-10363,2025-03-18,youtube,android,CMP-010,kakao,male,20-24,marketing,churned,,,True,2025-03-18,2025-03-26,trial_expired,2,1,2025-03-20
U-10364,2025-03-18,google_ads,ios,CMP-001,kakao,male,40+,finance,active,monthly_pro,2025-03-26,True,2025-03-18,,,22,4,2025-05-23
U-10365,2025-03-18,referral,web,CMP-009,naver,female,25-29,design,active,annual_pro,2025-03-26,True,2025-03-18,,,40,24,2025-05-24
U-10366,2025-03-18,organic,web,,email,female,25-29,developer,active,monthly_pro,2025-03-26,True,2025-03-18,,,30,16,2025-05-25
U-10367,2025-03-18,organic,web,,email,female,30-34,hr,free_active,,,True,2025-03-18,,,9,7,2025-05-07
U-10368,2025-03-18,meta_ads,ios,CMP-006,kakao,female,35-39,design,churned,,,False,,2025-03-26,trial_expired,4,0,2025-03-25
U-10369,2025-03-18,google_ads,web,CMP-003,google,female,30-34,marketing,churned,,,True,2025-03-18,2025-03-26,trial_expired,2,1,2025-03-20
U-10370,2025-03-18,referral,ios,CMP-009,kakao,male,20-24,marketing,free_active,,,True,2025-03-23,,,7,2,2025-04-29
U-10371,2025-03-18,referral,android,CMP-009,email,male,35-39,office_admin,active,monthly_basic,2025-03-26,True,2025-03-18,,,27,7,2025-05-25
U-10372,2025-03-18,content_marketing,web,CMP-008,naver,male,30-34,student,churned,,,False,,2025-03-26,trial_expired,1,0,2025-03-18
U-10373,2025-03-18,google_ads,ios,CMP-002,email,female,30-34,sales,free_active,,,False,,,,14,1,2025-05-21
U-10374,2025-03-18,instagram_influencer,ios,CMP-012,google,male,25-29,student,resurrected,monthly_basic,2025-05-03,True,2025-03-21,2025-03-26,trial_expired,7,1,2025-05-23
U-10375,2025-03-18,organic,web,,naver,female,25-29,sales,free_active,,,True,2025-03-18,,,10,4,2025-05-05
U-10376,2025-03-18,youtube,web,CMP-010,google,female,30-34,design,active,annual_basic,2025-03-26,True,2025-03-20,,,37,15,2025-05-25
U-10377,2025-03-18,meta_ads,ios,CMP-004,naver,other,35-39,student,churned,,,False,,2025-03-26,trial_expired,3,0,2025-03-24
U-10378,2025-03-18,content_marketing,web,CMP-008,email,male,25-29,marketing,active,monthly_basic,2025-03-26,True,2025-03-18,,,20,10,2025-05-22
U-10379,2025-03-18,instagram_influencer,ios,CMP-013,email,male,25-29,developer,free_active,,,True,2025-03-18,,,14,3,2025-04-25
U-10380,2025-03-18,meta_ads,ios,CMP-006,kakao,male,25-29,student,churned,,,True,2025-03-18,2025-03-26,trial_expired,6,0,2025-03-25
U-10381,2025-03-18,youtube,ios,CMP-010,kakao,male,30-34,developer,free_active,,,True,2025-03-20,,,12,3,2025-05-24
U-10382,2025-03-18,meta_ads,ios,CMP-005,google,female,25-29,office_admin,churned,,,True,2025-03-21,2025-03-26,trial_expired,2,0,2025-03-21
U-10383,2025-03-18,google_ads,web,CMP-002,email,female,25-29,student,active,monthly_basic,2025-03-26,True,2025-03-18,,,27,8,2025-05-18
U-10384,2025-03-18,organic,web,,google,female,35-39,student,active,monthly_pro,2025-03-26,True,2025-03-18,,,37,16,2025-05-21
U-10385,2025-03-18,organic,android,,email,female,25-29,marketing,churned,,,True,2025-03-19,2025-03-26,trial_expired,2,0,2025-03-19
U-10386,2025-03-18,youtube,web,CMP-010,google,male,35-39,design,churned,,,False,,2025-03-26,trial_expired,2,0,2025-03-18
U-10387,2025-03-18,meta_ads,web,CMP-005,kakao,female,35-39,marketing,churned,,,False,,2025-03-26,trial_expired,2,0,2025-03-19
U-10388,2025-03-18,meta_ads,web,CMP-005,kakao,female,20-24,finance,churned,,,False,,2025-03-26,trial_expired,2,0,2025-03-20
U-10389,2025-03-18,organic,android,,email,female,30-34,student,resurrected,monthly_basic,2025-05-22,False,,2025-03-26,trial_expired,6,0,2025-05-23
U-10390,2025-03-18,google_ads,ios,CMP-001,naver,female,25-29,other,churned,,,True,2025-03-24,2025-03-26,trial_expired,5,0,2025-03-24
U-10391,2025-03-18,google_ads,ios,CMP-003,kakao,male,30-34,student,active,annual_basic,2025-03-26,True,2025-03-18,,,23,5,2025-05-24
U-10392,2025-03-18,meta_ads,web,CMP-004,kakao,male,30-34,student,active,monthly_basic,2025-03-26,True,2025-03-18,,,5,0,2025-03-29
U-10393,2025-03-18,google_ads,ios,CMP-002,google,female,25-29,sales,churned,,,True,2025-03-18,2025-03-26,trial_expired,3,1,2025-03-22
U-10394,2025-03-18,youtube,web,CMP-010,kakao,male,20-24,marketing,free_active,,,True,2025-03-22,,,4,1,2025-05-18
U-10395,2025-03-18,content_marketing,web,CMP-007,email,male,30-34,marketing,churned,,,False,,2025-03-26,trial_expired,2,0,2025-03-20
U-10396,2025-03-18,google_ads,ios,CMP-001,email,male,25-29,marketing,free_active,,,True,2025-03-21,,,16,2,2025-05-20
U-10397,2025-03-18,content_marketing,web,CMP-008,google,male,30-34,developer,free_active,,,True,2025-03-18,,,10,6,2025-03-28
U-10398,2025-03-18,meta_ads,web,CMP-006,naver,male,35-39,design,churned,,,True,2025-03-18,2025-03-26,trial_expired,4,0,2025-03-22
U-10399,2025-03-18,referral,web,CMP-009,kakao,male,25-29,hr,active,monthly_basic,2025-03-26,True,2025-03-19,,,49,23,2025-05-21
U-10400,2025-03-18,instagram_influencer,web,CMP-013,kakao,male,25-29,design,churned,,,True,2025-03-19,2025-03-26,trial_expired,2,1,2025-03-19
U-10401,2025-03-18,meta_ads,android,CMP-006,email,female,25-29,finance,churned,,,True,2025-03-18,2025-03-26,trial_expired,3,0,2025-03-24
U-10402,2025-03-18,referral,ios,CMP-009,kakao,female,30-34,developer,churned,,,True,2025-03-19,2025-05-19,found_alternative,5,1,2025-04-04
U-10403,2025-03-18,content_marketing,ios,CMP-008,google,female,20-24,finance,churned,,,False,,2025-03-26,trial_expired,1,0,2025-03-18
U-10404,2025-03-18,google_ads,ios,CMP-001,naver,male,25-29,marketing,churned,,,True,2025-03-18,2025-03-26,trial_expired,1,1,2025-03-18
U-10405,2025-03-18,google_ads,ios,CMP-001,email,male,30-34,student,churned,,,True,2025-03-18,2025-03-26,trial_expired,2,1,2025-03-18
U-10406,2025-03-18,google_ads,ios,CMP-001,email,female,35-39,student,churned,,,False,,2025-03-26,trial_expired,1,0,2025-03-18
U-10407,2025-03-18,google_ads,web,CMP-003,kakao,female,20-24,marketing,active,monthly_basic,2025-03-26,True,2025-03-23,,,20,5,2025-05-17
U-10408,2025-03-18,content_marketing,ios,CMP-007,google,female,25-29,marketing,active,monthly_basic,2025-03-26,True,2025-03-18,,,26,8,2025-05-25
U-10409,2025-03-18,meta_ads,android,CMP-004,google,male,35-39,student,free_active,,,True,2025-03-22,,,19,1,2025-05-19
U-10410,2025-03-18,google_ads,web,CMP-003,kakao,female,40+,office_admin,churned,,,False,,2025-03-26,trial_expired,3,0,2025-03-21
U-10411,2025-03-18,organic,web,,email,male,25-29,finance,free_active,,,True,2025-03-21,,,7,3,2025-04-11
U-10412,2025-03-18,google_ads,web,CMP-003,naver,female,30-34,marketing,active,monthly_pro,2025-03-26,True,2025-03-20,,,17,3,2025-05-24
U-10413,2025-03-18,youtube,web,CMP-011,naver,male,30-34,sales,free_active,,,True,2025-03-18,,,8,2,2025-04-09
U-10414,2025-03-18,instagram_influencer,ios,CMP-013,google,female,35-39,marketing,churned,,,True,2025-03-18,2025-03-26,trial_expired,6,1,2025-03-23
U-10415,2025-03-18,content_marketing,ios,CMP-007,email,male,35-39,finance,churned,,,True,2025-03-18,2025-03-26,payment_failed,4,1,2025-03-22
U-10416,2025-03-18,google_ads,ios,CMP-002,kakao,male,30-34,finance,churned,,,True,2025-03-18,2025-03-26,trial_expired,4,2,2025-03-20
U-10417,2025-03-18,organic,ios,,kakao,female,25-29,student,free_active,,,True,2025-03-21,,,7,3,2025-05-07
U-10418,2025-03-18,organic,web,,google,female,40+,student,churned,,,True,2025-03-19,2025-04-28,found_alternative,9,5,2025-03-28
U-10419,2025-03-18,organic,web,,google,female,40+,student,free_active,,,True,2025-03-18,,,5,3,2025-04-07
U-10420,2025-03-18,organic,ios,,google,male,35-39,sales,churned,,,True,2025-03-18,2025-03-26,trial_expired,9,5,2025-03-25
U-10421,2025-03-18,youtube,web,CMP-010,kakao,male,20-24,sales,active,monthly_pro,2025-03-26,True,2025-03-18,,,26,10,2025-05-20
U-10422,2025-03-18,instagram_influencer,web,CMP-012,google,male,25-29,student,resurrected,monthly_basic,2025-05-10,True,2025-03-19,2025-03-26,trial_expired,10,1,2025-05-17
U-10423,2025-03-18,youtube,ios,CMP-010,google,female,25-29,student,churned,,,True,2025-03-21,2025-03-26,trial_expired,5,1,2025-03-23
U-10424,2025-03-18,google_ads,android,CMP-003,email,male,30-34,developer,churned,,,True,2025-03-21,2025-03-26,trial_expired,8,2,2025-03-23
U-10425,2025-03-18,referral,android,CMP-009,google,female,25-29,sales,churned,,,False,,2025-03-26,trial_expired,3,0,2025-03-20
U-10426,2025-03-18,content_marketing,web,CMP-008,kakao,female,20-24,developer,free_active,,,True,2025-03-18,,,3,3,2025-03-19
U-10427,2025-03-18,content_marketing,web,CMP-008,google,female,35-39,student,active,monthly_basic,2025-03-26,True,2025-03-19,,,28,14,2025-05-23
U-10428,2025-03-18,instagram_influencer,android,CMP-013,email,female,35-39,student,churned,,,True,2025-03-18,2025-05-20,content_quality,9,2,2025-04-12
U-10429,2025-03-18,content_marketing,web,CMP-008,kakao,female,20-24,office_admin,churned,,,True,2025-03-19,2025-03-26,trial_expired,4,2,2025-03-25
U-10430,2025-03-18,youtube,ios,CMP-011,naver,female,40+,developer,churned,,,False,,2025-03-26,trial_expired,1,0,2025-03-18
